user,tag,attempts,solved,corpus_count,solve_rate,coverage,strength_score,weakness_score,is_weak
1225Xia,interactive,11,10,278,0.9091,0.036,0.3852,0.6148,1
1225Xia,constructive algorithms,38,36,2035,0.9474,0.0177,0.3896,0.6104,1
1225Xia,math,60,57,3356,0.95,0.017,0.3902,0.6098,1
1225Xia,matrices,1,1,137,1.0,0.0073,0.4044,0.5956,1
1225Xia,hashing,2,2,235,1.0,0.0085,0.4051,0.5949,1
1225Xia,graph matchings,1,1,104,1.0,0.0096,0.4058,0.5942,1
1225Xia,string suffix structures,1,1,100,1.0,0.01,0.406,0.594,1
1225Xia,geometry,6,6,419,1.0,0.0143,0.4086,0.5914,1
1225Xia,ternary search,1,1,69,1.0,0.0145,0.4087,0.5913,1
1225Xia,combinatorics,12,12,813,1.0,0.0148,0.4089,0.5911,1
1225Xia,strings,13,13,792,1.0,0.0164,0.4098,0.5902,1
1225Xia,shortest paths,5,5,291,1.0,0.0172,0.4103,0.5897,1
1225Xia,fft,2,2,110,1.0,0.0182,0.4109,0.5891,1
1225Xia,expression parsing,1,1,35,1.0,0.0286,0.4171,0.5829,1
1225Xia,schedules,1,1,14,1.0,0.0714,0.4429,0.5571,1
1459007298,*special,4,3,370,0.75,0.0081,0.3049,0.6951,1
1459007298,fft,14,10,110,0.7143,0.0909,0.3403,0.6597,1
1459007298,trees,88,76,934,0.8636,0.0814,0.3943,0.6057,1
1459007298,dsu,46,39,405,0.8478,0.0963,0.3969,0.6031,1
1459007298,flows,11,10,160,0.9091,0.0625,0.4011,0.5989,1
1459007298,divide and conquer,38,33,344,0.8684,0.0959,0.4049,0.5951,1
1459007298,graphs,135,118,1187,0.8741,0.0994,0.4093,0.5907,1
1459007298,dfs and similar,130,114,1040,0.8769,0.1096,0.4165,0.5835,1
1459007298,shortest paths,35,31,291,0.8857,0.1065,0.4182,0.5818,1
1459007298,probabilities,26,24,265,0.9231,0.0906,0.4236,0.5764,1
1459007298,string suffix structures,4,4,100,1.0,0.04,0.424,0.576,1
1459007298,matrices,14,13,137,0.9286,0.0949,0.4284,0.5716,1
1459007298,geometry,43,40,419,0.9302,0.0955,0.4294,0.5706,1
1459007298,hashing,29,27,235,0.931,0.1149,0.4413,0.5587,1
1459007298,data structures,245,228,1974,0.9306,0.1155,0.4415,0.5585,1
1459007298,dp,317,297,2442,0.9369,0.1216,0.4477,0.5523,1
1459007298,graph matchings,9,9,104,1.0,0.0865,0.4519,0.5481,0
1459007298,ternary search,6,6,69,1.0,0.087,0.4522,0.5478,0
1459007298,games,33,32,287,0.9697,0.1115,0.4548,0.5452,0
1459007298,combinatorics,133,122,813,0.9173,0.1501,0.457,0.543,0
1459007298,binary search,188,176,1247,0.9362,0.1411,0.4592,0.5408,0
1459007298,implementation,385,373,2965,0.9688,0.1258,0.463,0.537,0
1459007298,two pointers,98,92,625,0.9388,0.1472,0.4638,0.5362,0
1459007298,interactive,43,41,278,0.9535,0.1475,0.4699,0.5301,0
1459007298,meet-in-the-middle,6,6,51,1.0,0.1176,0.4706,0.5294,0
1459007298,2-sat,5,5,40,1.0,0.125,0.475,0.525,0
1459007298,bitmasks,122,115,686,0.9426,0.1676,0.4776,0.5224,0
1459007298,schedules,2,2,14,1.0,0.1429,0.4857,0.5143,0
1459007298,strings,124,122,792,0.9839,0.154,0.486,0.514,0
1459007298,brute force,337,325,1935,0.9644,0.168,0.4865,0.5135,0
1459007298,number theory,139,137,862,0.9856,0.1589,0.4896,0.5104,0
1459007298,sortings,200,197,1212,0.985,0.1625,0.4915,0.5085,0
1459007298,constructive algorithms,385,370,2035,0.961,0.1818,0.4935,0.5065,0
1459007298,math,596,581,3356,0.9748,0.1731,0.4938,0.5062,0
1459007298,greedy,647,628,3429,0.9706,0.1831,0.4981,0.5019,0
1459007298,chinese remainder theorem,4,4,24,1.0,0.1667,0.5,0.5,0
2026_revenger,fft,1,0,110,0.0,0.0,0.0,1.0,1
2026_revenger,combinatorics,15,14,813,0.9333,0.0172,0.3837,0.6163,1
2026_revenger,dp,24,23,2442,0.9583,0.0094,0.389,0.611,1
2026_revenger,math,37,36,3356,0.973,0.0107,0.3956,0.6044,1
2026_revenger,probabilities,1,1,265,1.0,0.0038,0.4023,0.5977,1
2026_revenger,data structures,9,9,1974,1.0,0.0046,0.4027,0.5973,1
2026_revenger,implementation,18,18,2965,1.0,0.0061,0.4036,0.5964,1
2026_revenger,dfs and similar,7,7,1040,1.0,0.0067,0.404,0.596,1
2026_revenger,graphs,8,8,1187,1.0,0.0067,0.404,0.596,1
2026_revenger,sortings,8,8,1212,1.0,0.0066,0.404,0.596,1
2026_revenger,games,2,2,287,1.0,0.007,0.4042,0.5958,1
2026_revenger,binary search,9,9,1247,1.0,0.0072,0.4043,0.5957,1
2026_revenger,matrices,1,1,137,1.0,0.0073,0.4044,0.5956,1
2026_revenger,two pointers,5,5,625,1.0,0.008,0.4048,0.5952,1
2026_revenger,trees,9,9,934,1.0,0.0096,0.4058,0.5942,1
2026_revenger,brute force,19,19,1935,1.0,0.0098,0.4059,0.5941,1
2026_revenger,string suffix structures,1,1,100,1.0,0.01,0.406,0.594,1
2026_revenger,constructive algorithms,22,22,2035,1.0,0.0108,0.4065,0.5935,1
2026_revenger,strings,9,9,792,1.0,0.0114,0.4068,0.5932,1
2026_revenger,divide and conquer,4,4,344,1.0,0.0116,0.407,0.593,1
2026_revenger,number theory,10,10,862,1.0,0.0116,0.407,0.593,1
2026_revenger,greedy,44,44,3429,1.0,0.0128,0.4077,0.5923,1
2026_revenger,interactive,4,4,278,1.0,0.0144,0.4086,0.5914,1
2026_revenger,dsu,6,6,405,1.0,0.0148,0.4089,0.5911,1
2026_revenger,bitmasks,12,12,686,1.0,0.0175,0.4105,0.5895,1
2026_revenger,graph matchings,2,2,104,1.0,0.0192,0.4115,0.5885,1
2026_revenger,expression parsing,1,1,35,1.0,0.0286,0.4171,0.5829,1
2026_revenger,schedules,2,2,14,1.0,0.1429,0.4857,0.5143,0
2026_revenger,communication,1,1,3,1.0,0.3333,0.6,0.4,0
24Records,trees,2,1,934,0.5,0.0011,0.2006,0.7994,1
24Records,graphs,4,2,1187,0.5,0.0017,0.201,0.799,1
24Records,shortest paths,2,1,291,0.5,0.0034,0.2021,0.7979,1
24Records,matrices,2,1,137,0.5,0.0073,0.2044,0.7956,1
24Records,divide and conquer,3,2,344,0.6667,0.0058,0.2702,0.7298,1
24Records,strings,9,7,792,0.7778,0.0088,0.3164,0.6836,1
24Records,bitmasks,6,5,686,0.8333,0.0073,0.3377,0.6623,1
24Records,dp,15,13,2442,0.8667,0.0053,0.3499,0.6501,1
24Records,combinatorics,10,9,813,0.9,0.0111,0.3666,0.6334,1
24Records,data structures,11,10,1974,0.9091,0.0051,0.3667,0.6333,1
24Records,brute force,13,12,1935,0.9231,0.0062,0.373,0.627,1
24Records,constructive algorithms,25,23,2035,0.92,0.0113,0.3748,0.6252,1
24Records,greedy,45,43,3429,0.9556,0.0125,0.3897,0.6103,1
24Records,math,41,40,3356,0.9756,0.0119,0.3974,0.6026,1
24Records,dfs and similar,1,1,1040,1.0,0.001,0.4006,0.5994,1
24Records,geometry,1,1,419,1.0,0.0024,0.4014,0.5986,1
24Records,games,1,1,287,1.0,0.0035,0.4021,0.5979,1
24Records,probabilities,2,2,265,1.0,0.0075,0.4045,0.5955,1
24Records,hashing,2,2,235,1.0,0.0085,0.4051,0.5949,1
24Records,implementation,26,26,2965,1.0,0.0088,0.4053,0.5947,1
24Records,two pointers,6,6,625,1.0,0.0096,0.4058,0.5942,1
24Records,binary search,13,13,1247,1.0,0.0104,0.4063,0.5937,1
24Records,sortings,13,13,1212,1.0,0.0107,0.4064,0.5936,1
24Records,interactive,3,3,278,1.0,0.0108,0.4065,0.5935,1
24Records,number theory,14,14,862,1.0,0.0162,0.4097,0.5903,1
24Records,graph matchings,2,2,104,1.0,0.0192,0.4115,0.5885,1
24Records,ternary search,2,2,69,1.0,0.029,0.4174,0.5826,1
24Records,chinese remainder theorem,1,1,24,1.0,0.0417,0.425,0.575,1
2730883287,*special,1,0,370,0.0,0.0,0.0,1.0,1
2730883287,matrices,10,9,137,0.9,0.0657,0.3994,0.6006,1
2730883287,flows,12,11,160,0.9167,0.0688,0.4079,0.5921,1
2730883287,meet-in-the-middle,1,1,51,1.0,0.0196,0.4118,0.5882,1
2730883287,graph matchings,10,9,104,0.9,0.0865,0.4119,0.5881,1
2730883287,expression parsing,2,2,35,1.0,0.0571,0.4343,0.5657,1
2730883287,shortest paths,26,25,291,0.9615,0.0859,0.4362,0.5638,1
2730883287,fft,7,7,110,1.0,0.0636,0.4382,0.5618,1
2730883287,geometry,28,28,419,1.0,0.0668,0.4401,0.5599,1
2730883287,string suffix structures,7,7,100,1.0,0.07,0.442,0.558,1
2730883287,strings,79,76,792,0.962,0.096,0.4424,0.5576,1
2730883287,implementation,292,286,2965,0.9795,0.0965,0.4497,0.5503,1
2730883287,graphs,139,136,1187,0.9784,0.1146,0.4601,0.5399,0
2730883287,probabilities,27,27,265,1.0,0.1019,0.4611,0.5389,0
2730883287,hashing,25,25,235,1.0,0.1064,0.4638,0.5362,0
2730883287,dp,317,311,2442,0.9811,0.1274,0.4688,0.5312,0
2730883287,sortings,163,160,1212,0.9816,0.132,0.4718,0.5282,0
2730883287,combinatorics,111,109,813,0.982,0.1341,0.4732,0.5268,0
2730883287,2-sat,5,5,40,1.0,0.125,0.475,0.525,0
2730883287,dsu,57,56,405,0.9825,0.1383,0.4759,0.5241,0
2730883287,data structures,295,288,1974,0.9763,0.1459,0.478,0.522,0
2730883287,trees,138,135,934,0.9783,0.1445,0.478,0.522,0
2730883287,interactive,42,41,278,0.9762,0.1475,0.479,0.521,0
2730883287,dfs and similar,150,148,1040,0.9867,0.1423,0.4801,0.5199,0
2730883287,games,49,47,287,0.9592,0.1638,0.4819,0.5181,0
2730883287,binary search,194,190,1247,0.9794,0.1524,0.4832,0.5168,0
2730883287,brute force,296,292,1935,0.9865,0.1509,0.4851,0.5149,0
2730883287,math,523,517,3356,0.9885,0.1541,0.4878,0.5122,0
2730883287,greedy,575,562,3429,0.9774,0.1639,0.4893,0.5107,0
2730883287,two pointers,102,101,625,0.9902,0.1616,0.493,0.507,0
2730883287,number theory,139,138,862,0.9928,0.1601,0.4932,0.5068,0
2730883287,constructive algorithms,330,329,2035,0.997,0.1617,0.4958,0.5042,0
2730883287,bitmasks,117,116,686,0.9915,0.1691,0.498,0.502,0
2730883287,chinese remainder theorem,4,4,24,1.0,0.1667,0.5,0.5,0
2730883287,divide and conquer,67,67,344,1.0,0.1948,0.5169,0.4831,0
2730883287,ternary search,14,14,69,1.0,0.2029,0.5217,0.4783,0
2730883287,schedules,6,6,14,1.0,0.4286,0.6571,0.3429,0
2sqrt3,dfs and similar,1,0,1040,0.0,0.0,0.0,1.0,1
2sqrt3,trees,2,1,934,0.5,0.0011,0.2006,0.7994,1
2sqrt3,strings,2,1,792,0.5,0.0013,0.2008,0.7992,1
2sqrt3,data structures,3,2,1974,0.6667,0.001,0.2673,0.7327,1
2sqrt3,constructive algorithms,7,5,2035,0.7143,0.0025,0.2872,0.7128,1
2sqrt3,bitmasks,6,5,686,0.8333,0.0073,0.3377,0.6623,1
2sqrt3,math,16,14,3356,0.875,0.0042,0.3525,0.6475,1
2sqrt3,combinatorics,8,7,813,0.875,0.0086,0.3552,0.6448,1
2sqrt3,dp,9,8,2442,0.8889,0.0033,0.3575,0.6425,1
2sqrt3,greedy,15,14,3429,0.9333,0.0041,0.3758,0.6242,1
2sqrt3,graphs,1,1,1187,1.0,0.0008,0.4005,0.5995,1
2sqrt3,implementation,4,4,2965,1.0,0.0013,0.4008,0.5992,1
2sqrt3,sortings,2,2,1212,1.0,0.0017,0.401,0.599,1
2sqrt3,two pointers,1,1,625,1.0,0.0016,0.401,0.599,1
2sqrt3,brute force,4,4,1935,1.0,0.0021,0.4012,0.5988,1
2sqrt3,binary search,3,3,1247,1.0,0.0024,0.4014,0.5986,1
2sqrt3,probabilities,1,1,265,1.0,0.0038,0.4023,0.5977,1
2sqrt3,number theory,4,4,862,1.0,0.0046,0.4028,0.5972,1
2sqrt3,games,2,2,287,1.0,0.007,0.4042,0.5958,1
2sqrt3,fft,1,1,110,1.0,0.0091,0.4055,0.5945,1
2sqrt3,chinese remainder theorem,1,1,24,1.0,0.0417,0.425,0.575,1
300iq,meet-in-the-middle,5,2,51,0.4,0.0392,0.1835,0.8165,1
300iq,chinese remainder theorem,3,2,24,0.6667,0.0833,0.3167,0.6833,1
300iq,hashing,25,18,235,0.72,0.0766,0.334,0.666,1
300iq,probabilities,34,27,265,0.7941,0.1019,0.3788,0.6212,1
300iq,geometry,64,51,419,0.7969,0.1217,0.3918,0.6082,1
300iq,string suffix structures,16,13,100,0.8125,0.13,0.403,0.597,1
300iq,interactive,38,32,278,0.8421,0.1151,0.4059,0.5941,1
300iq,flows,24,20,160,0.8333,0.125,0.4083,0.5917,1
300iq,data structures,270,229,1974,0.8481,0.116,0.4089,0.5911,1
300iq,*special,42,37,370,0.881,0.1,0.4124,0.5876,1
300iq,shortest paths,36,32,291,0.8889,0.11,0.4215,0.5785,1
300iq,games,36,32,287,0.8889,0.1115,0.4225,0.5775,1
300iq,two pointers,98,84,625,0.8571,0.1344,0.4235,0.5765,1
300iq,number theory,127,111,862,0.874,0.1288,0.4269,0.5731,1
300iq,constructive algorithms,272,244,2035,0.8971,0.1199,0.4308,0.5692,1
300iq,dp,326,293,2442,0.8988,0.12,0.4315,0.5685,1
300iq,brute force,267,239,1935,0.8951,0.1235,0.4322,0.5678,1
300iq,combinatorics,101,92,813,0.9109,0.1132,0.4323,0.5677,1
300iq,binary search,177,158,1247,0.8927,0.1267,0.4331,0.5669,1
300iq,trees,120,109,934,0.9083,0.1167,0.4334,0.5666,1
300iq,graphs,170,152,1187,0.8941,0.1281,0.4345,0.5655,1
300iq,math,460,415,3356,0.9022,0.1237,0.4351,0.5649,1
300iq,dsu,65,57,405,0.8769,0.1407,0.4352,0.5648,1
300iq,greedy,478,438,3429,0.9163,0.1277,0.4432,0.5568,1
300iq,divide and conquer,52,47,344,0.9038,0.1366,0.4435,0.5565,1
300iq,bitmasks,94,87,686,0.9255,0.1268,0.4463,0.5537,1
300iq,strings,136,121,792,0.8897,0.1528,0.4475,0.5525,1
300iq,sortings,175,162,1212,0.9257,0.1337,0.4505,0.5495,0
300iq,dfs and similar,150,139,1040,0.9267,0.1337,0.4509,0.5491,0
300iq,matrices,18,17,137,0.9444,0.1241,0.4522,0.5478,0
300iq,2-sat,8,7,40,0.875,0.175,0.455,0.545,0
300iq,graph matchings,19,17,104,0.8947,0.1635,0.456,0.544,0
300iq,implementation,528,487,2965,0.9223,0.1642,0.4675,0.5325,0
300iq,ternary search,13,12,69,0.9231,0.1739,0.4736,0.5264,0
300iq,fft,19,18,110,0.9474,0.1636,0.4771,0.5229,0
300iq,schedules,2,2,14,1.0,0.1429,0.4857,0.5143,0
300iq,expression parsing,7,7,35,1.0,0.2,0.52,0.48,0
300iq,communication,1,1,3,1.0,0.3333,0.6,0.4,0
36champ,fft,7,6,110,0.8571,0.0545,0.3756,0.6244,1
36champ,meet-in-the-middle,1,1,51,1.0,0.0196,0.4118,0.5882,1
36champ,*special,13,13,370,1.0,0.0351,0.4211,0.5789,1
36champ,flows,16,15,160,0.9375,0.0938,0.4312,0.5688,1
36champ,expression parsing,2,2,35,1.0,0.0571,0.4343,0.5657,1
36champ,trees,138,125,934,0.9058,0.1338,0.4426,0.5574,1
36champ,shortest paths,41,38,291,0.9268,0.1306,0.4491,0.5509,1
36champ,string suffix structures,15,14,100,0.9333,0.14,0.4573,0.5427,0
36champ,dfs and similar,173,162,1040,0.9364,0.1558,0.468,0.532,0
36champ,graphs,174,167,1187,0.9598,0.1407,0.4683,0.5317,0
36champ,2-sat,9,8,40,0.8889,0.2,0.4756,0.5244,0
36champ,divide and conquer,55,53,344,0.9636,0.1541,0.4779,0.5221,0
36champ,dp,470,442,2442,0.9404,0.181,0.4848,0.5152,0
36champ,matrices,28,26,137,0.9286,0.1898,0.4853,0.5147,0
36champ,graph matchings,15,15,104,1.0,0.1442,0.4865,0.5135,0
36champ,hashing,44,42,235,0.9545,0.1787,0.4891,0.5109,0
36champ,data structures,387,366,1974,0.9457,0.1854,0.4895,0.5105,0
36champ,dsu,81,77,405,0.9506,0.1901,0.4943,0.5057,0
36champ,geometry,85,81,419,0.9529,0.1933,0.4972,0.5028,0
36champ,probabilities,48,47,265,0.9792,0.1774,0.4981,0.5019,0
36champ,implementation,673,658,2965,0.9777,0.2219,0.5242,0.4758,0
36champ,strings,194,186,792,0.9588,0.2348,0.5244,0.4756,0
36champ,brute force,484,469,1935,0.969,0.2424,0.533,0.467,0
36champ,ternary search,19,18,69,0.9474,0.2609,0.5355,0.4645,0
36champ,sortings,318,307,1212,0.9654,0.2533,0.5381,0.4619,0
36champ,binary search,324,316,1247,0.9753,0.2534,0.5422,0.4578,0
36champ,bitmasks,193,186,686,0.9637,0.2711,0.5482,0.4518,0
36champ,two pointers,175,169,625,0.9657,0.2704,0.5485,0.4515,0
36champ,number theory,254,245,862,0.9646,0.2842,0.5564,0.4436,0
36champ,greedy,1010,983,3429,0.9733,0.2867,0.5613,0.4387,0
36champ,combinatorics,246,239,813,0.9715,0.294,0.565,0.435,0
36champ,math,1007,985,3356,0.9782,0.2935,0.5674,0.4326,0
36champ,schedules,4,4,14,1.0,0.2857,0.5714,0.4286,0
36champ,constructive algorithms,627,614,2035,0.9793,0.3017,0.5727,0.4273,0
36champ,games,96,95,287,0.9896,0.331,0.5944,0.4056,0
36champ,communication,1,1,3,1.0,0.3333,0.6,0.4,0
36champ,chinese remainder theorem,9,9,24,1.0,0.375,0.625,0.375,0
36champ,interactive,130,125,278,0.9615,0.4496,0.6544,0.3456,0
79brue,ternary search,4,2,69,0.5,0.029,0.2174,0.7826,1
79brue,fft,3,2,110,0.6667,0.0182,0.2776,0.7224,1
79brue,probabilities,7,5,265,0.7143,0.0189,0.297,0.703,1
79brue,*special,15,11,370,0.7333,0.0297,0.3112,0.6888,1
79brue,graph matchings,7,5,104,0.7143,0.0481,0.3146,0.6854,1
79brue,graphs,56,43,1187,0.7679,0.0362,0.3289,0.6711,1
79brue,shortest paths,17,13,291,0.7647,0.0447,0.3327,0.6673,1
79brue,matrices,5,4,137,0.8,0.0292,0.3375,0.6625,1
79brue,dfs and similar,50,40,1040,0.8,0.0385,0.3431,0.6569,1
79brue,2-sat,4,3,40,0.75,0.075,0.345,0.655,1
79brue,interactive,19,15,278,0.7895,0.054,0.3482,0.6518,1
79brue,dp,106,90,2442,0.8491,0.0369,0.3617,0.6383,1
79brue,strings,39,33,792,0.8462,0.0417,0.3635,0.6365,1
79brue,data structures,89,76,1974,0.8539,0.0385,0.3647,0.6353,1
79brue,bitmasks,48,40,686,0.8333,0.0583,0.3683,0.6317,1
79brue,trees,40,35,934,0.875,0.0375,0.3725,0.6275,1
79brue,divide and conquer,16,14,344,0.875,0.0407,0.3744,0.6256,1
79brue,chinese remainder theorem,4,3,24,0.75,0.125,0.375,0.625,1
79brue,binary search,54,48,1247,0.8889,0.0385,0.3787,0.6213,1
79brue,dsu,18,16,405,0.8889,0.0395,0.3793,0.6207,1
79brue,sortings,71,62,1212,0.8732,0.0512,0.38,0.62,1
79brue,geometry,19,17,419,0.8947,0.0406,0.3822,0.6178,1
79brue,brute force,117,103,1935,0.8803,0.0532,0.3841,0.6159,1
79brue,hashing,17,15,235,0.8824,0.0638,0.3912,0.6088,1
79brue,combinatorics,49,44,813,0.898,0.0541,0.3917,0.6083,1
79brue,implementation,170,155,2965,0.9118,0.0523,0.3961,0.6039,1
79brue,two pointers,36,33,625,0.9167,0.0528,0.3983,0.6017,1
79brue,constructive algorithms,137,125,2035,0.9124,0.0614,0.4018,0.5982,1
79brue,greedy,205,189,3429,0.922,0.0551,0.4019,0.5981,1
79brue,math,207,191,3356,0.9227,0.0569,0.4032,0.5968,1
79brue,number theory,53,49,862,0.9245,0.0568,0.4039,0.5961,1
79brue,flows,4,4,160,1.0,0.025,0.415,0.585,1
79brue,games,19,18,287,0.9474,0.0627,0.4166,0.5834,1
79brue,expression parsing,1,1,35,1.0,0.0286,0.4171,0.5829,1
79brue,string suffix structures,3,3,100,1.0,0.03,0.418,0.582,1
79brue,meet-in-the-middle,3,3,51,1.0,0.0588,0.4353,0.5647,1
8Conan8,flows,3,2,160,0.6667,0.0125,0.2742,0.7258,1
8Conan8,binary search,54,51,1247,0.9444,0.0409,0.4023,0.5977,1
8Conan8,matrices,2,2,137,1.0,0.0146,0.4088,0.5912,1
8Conan8,data structures,92,88,1974,0.9565,0.0446,0.4094,0.5906,1
8Conan8,implementation,109,106,2965,0.9725,0.0358,0.4104,0.5896,1
8Conan8,constructive algorithms,88,85,2035,0.9659,0.0418,0.4114,0.5886,1
8Conan8,dp,110,106,2442,0.9636,0.0434,0.4115,0.5885,1
8Conan8,geometry,8,8,419,1.0,0.0191,0.4115,0.5885,1
8Conan8,brute force,90,87,1935,0.9667,0.045,0.4136,0.5864,1
8Conan8,trees,57,54,934,0.9474,0.0578,0.4136,0.5864,1
8Conan8,graphs,58,56,1187,0.9655,0.0472,0.4145,0.5855,1
8Conan8,interactive,18,17,278,0.9444,0.0612,0.4145,0.5855,1
8Conan8,2-sat,1,1,40,1.0,0.025,0.415,0.585,1
8Conan8,dfs and similar,55,53,1040,0.9636,0.051,0.416,0.584,1
8Conan8,fft,3,3,110,1.0,0.0273,0.4164,0.5836,1
8Conan8,sortings,51,50,1212,0.9804,0.0413,0.4169,0.5831,1
8Conan8,expression parsing,1,1,35,1.0,0.0286,0.4171,0.5829,1
8Conan8,number theory,40,39,862,0.975,0.0452,0.4171,0.5829,1
8Conan8,graph matchings,3,3,104,1.0,0.0288,0.4173,0.5827,1
8Conan8,ternary search,2,2,69,1.0,0.029,0.4174,0.5826,1
8Conan8,probabilities,9,9,265,1.0,0.034,0.4204,0.5796,1
8Conan8,greedy,191,186,3429,0.9738,0.0542,0.4221,0.5779,1
8Conan8,combinatorics,44,43,813,0.9773,0.0529,0.4226,0.5774,1
8Conan8,shortest paths,11,11,291,1.0,0.0378,0.4227,0.5773,1
8Conan8,math,151,150,3356,0.9934,0.0447,0.4242,0.5758,1
8Conan8,games,22,21,287,0.9545,0.0732,0.4257,0.5743,1
8Conan8,strings,34,34,792,1.0,0.0429,0.4258,0.5742,1
8Conan8,divide and conquer,16,16,344,1.0,0.0465,0.4279,0.5721,1
8Conan8,dsu,19,19,405,1.0,0.0469,0.4281,0.5719,1
8Conan8,two pointers,30,30,625,1.0,0.048,0.4288,0.5712,1
8Conan8,hashing,14,14,235,1.0,0.0596,0.4357,0.5643,1
8Conan8,bitmasks,41,41,686,1.0,0.0598,0.4359,0.5641,1
8Conan8,string suffix structures,6,6,100,1.0,0.06,0.436,0.564,1
A.D.,*special,8,3,370,0.375,0.0081,0.1549,0.8451,1
A.D.,matrices,7,6,137,0.8571,0.0438,0.3691,0.6309,1
A.D.,flows,8,7,160,0.875,0.0438,0.3763,0.6238,1
A.D.,ternary search,10,8,69,0.8,0.1159,0.3896,0.6104,1
A.D.,graph matchings,9,8,104,0.8889,0.0769,0.4017,0.5983,1
A.D.,fft,2,2,110,1.0,0.0182,0.4109,0.5891,1
A.D.,shortest paths,31,29,291,0.9355,0.0997,0.434,0.566,1
A.D.,meet-in-the-middle,3,3,51,1.0,0.0588,0.4353,0.5647,1
A.D.,geometry,41,39,419,0.9512,0.0931,0.4363,0.5637,1
A.D.,graphs,135,126,1187,0.9333,0.1061,0.437,0.563,1
A.D.,probabilities,17,17,265,1.0,0.0642,0.4385,0.5615,1
A.D.,interactive,45,40,278,0.8889,0.1439,0.4419,0.5581,1
A.D.,hashing,24,23,235,0.9583,0.0979,0.4421,0.5579,1
A.D.,trees,102,97,934,0.951,0.1039,0.4427,0.5573,1
A.D.,divide and conquer,35,34,344,0.9714,0.0988,0.4479,0.5521,1
A.D.,string suffix structures,8,8,100,1.0,0.08,0.448,0.552,1
A.D.,dfs and similar,136,128,1040,0.9412,0.1231,0.4503,0.5497,0
A.D.,number theory,138,126,862,0.913,0.1462,0.4529,0.5471,0
A.D.,dp,342,321,2442,0.9386,0.1314,0.4543,0.5457,0
A.D.,data structures,263,253,1974,0.962,0.1282,0.4617,0.5383,0
A.D.,combinatorics,108,104,813,0.963,0.1279,0.4619,0.5381,0
A.D.,binary search,202,189,1247,0.9356,0.1516,0.4652,0.5348,0
A.D.,dsu,61,58,405,0.9508,0.1432,0.4663,0.5337,0
A.D.,strings,113,109,792,0.9646,0.1376,0.4684,0.5316,0
A.D.,implementation,423,409,2965,0.9669,0.1379,0.4695,0.5305,0
A.D.,games,50,47,287,0.94,0.1638,0.4743,0.5257,0
A.D.,chinese remainder theorem,3,3,24,1.0,0.125,0.475,0.525,0
A.D.,bitmasks,115,111,686,0.9652,0.1618,0.4832,0.5168,0
A.D.,constructive algorithms,372,355,2035,0.9543,0.1744,0.4864,0.5136,0
A.D.,sortings,215,207,1212,0.9628,0.1708,0.4876,0.5124,0
A.D.,math,627,598,3356,0.9537,0.1782,0.4884,0.5116,0
A.D.,2-sat,6,6,40,1.0,0.15,0.49,0.51,0
A.D.,brute force,352,340,1935,0.9659,0.1757,0.4918,0.5082,0
A.D.,two pointers,130,123,625,0.9462,0.1968,0.4965,0.5035,0
A.D.,greedy,689,663,3429,0.9623,0.1934,0.5009,0.4991,0
A.D.,schedules,3,3,14,1.0,0.2143,0.5286,0.4714,0
A10ne,data structures,3,3,1974,1.0,0.0015,0.4009,0.5991,1
A10ne,binary search,2,2,1247,1.0,0.0016,0.401,0.599,1
A10ne,graphs,2,2,1187,1.0,0.0017,0.401,0.599,1
A10ne,implementation,5,5,2965,1.0,0.0017,0.401,0.599,1
A10ne,two pointers,1,1,625,1.0,0.0016,0.401,0.599,1
A10ne,dfs and similar,2,2,1040,1.0,0.0019,0.4012,0.5988,1
A10ne,sortings,3,3,1212,1.0,0.0025,0.4015,0.5985,1
A10ne,bitmasks,2,2,686,1.0,0.0029,0.4017,0.5983,1
A10ne,divide and conquer,1,1,344,1.0,0.0029,0.4017,0.5983,1
A10ne,brute force,6,6,1935,1.0,0.0031,0.4019,0.5981,1
A10ne,combinatorics,3,3,813,1.0,0.0037,0.4022,0.5978,1
A10ne,strings,3,3,792,1.0,0.0038,0.4023,0.5977,1
A10ne,math,14,14,3356,1.0,0.0042,0.4025,0.5975,1
A10ne,hashing,1,1,235,1.0,0.0043,0.4026,0.5974,1
A10ne,constructive algorithms,9,9,2035,1.0,0.0044,0.4027,0.5973,1
A10ne,dp,11,11,2442,1.0,0.0045,0.4027,0.5973,1
A10ne,greedy,20,20,3429,1.0,0.0058,0.4035,0.5965,1
A10ne,trees,6,6,934,1.0,0.0064,0.4039,0.5961,1
A10ne,games,2,2,287,1.0,0.007,0.4042,0.5958,1
A10ne,dsu,3,3,405,1.0,0.0074,0.4044,0.5956,1
A10ne,number theory,8,8,862,1.0,0.0093,0.4056,0.5944,1
A10ne,string suffix structures,1,1,100,1.0,0.01,0.406,0.594,1
A10ne,interactive,3,3,278,1.0,0.0108,0.4065,0.5935,1
A10ne,matrices,2,2,137,1.0,0.0146,0.4088,0.5912,1
A10ne,chinese remainder theorem,1,1,24,1.0,0.0417,0.425,0.575,1
AA-2007,flows,1,1,160,1.0,0.0062,0.4038,0.5962,1
AA-2007,matrices,1,1,137,1.0,0.0073,0.4044,0.5956,1
AA-2007,shortest paths,5,5,291,1.0,0.0172,0.4103,0.5897,1
AA-2007,geometry,8,8,419,1.0,0.0191,0.4115,0.5885,1
